path,species,label,label_name
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073843_3.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191014_070914.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_064120_1.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191014_071333.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053655.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_074204.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080200_2.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191001_064102.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191003_063353.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061316_6.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191017_064358.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20190930_070621.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_054208.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_062736.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054533_4.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20190930_072257.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060422_2.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054407.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055714.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191015_065259.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191016_070407.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055540_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060554.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061537_2.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080200.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191004_064942.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060247.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191113_052412.jpg,chanos chanos,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191115_053729.jpg,chanos chanos,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060732_2.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055019.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191016_071200.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191113_054144_3.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_074238_3.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060331.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072522.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191017_062536.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055826.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_060656.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054723_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191001_063316.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061343.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_054323.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191003_063559.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054527_3.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053854_1.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054259.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054723.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_061820.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060853_2.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061537_3.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_055836.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_062441_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072959.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_052006.jpg,chanos chanos,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191114_063942_1.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060850_1.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055533_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191115_052830.jpg,chanos chanos,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191017_071601.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055608_7.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055422_2.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061612_3.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063822.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055112_4.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053357_1.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_052757.jpg,chanos chanos,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191016_071218.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063113_1.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053414.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_054037_2.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055445_6.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_074218_3.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191014_070156.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_063237.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055218_2.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_062228_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063621.jpg,chanos chanos,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_053955.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_063523.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061657_1.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080200_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_060026_2.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191002_063623.jpg,chanos chanos,1,Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191113_061050_3.jpg,nibea albiflora,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191113_052419.jpg,chanos chanos,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_051805.jpg,chanos chanos,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061216.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191115_053401.jpg,chanos chanos,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055821.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191016_071535.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080608.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054617.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191018_060525.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_061258.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_055300_5.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_074320_4.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191015_064446.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191113_054732_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055804_2.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060313_1.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191005_070528.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191003_063425.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055432.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_081640.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191014_070859.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080800_4.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072417_1.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054150.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_071601.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_062115_2.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_061453_3.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_061134_4.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191015_064949.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191015_065422.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055530.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_062741_2.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_075147.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060249.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055659.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191111_052124.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063115.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055218_4.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191113_054058_2.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191017_070444.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_054919.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_073128_5.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055900_3.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20190930_070508.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063008.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191114_063629_3.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191014_072129.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055324.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055410.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063606.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055135_3.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061729_2.jpg,nibea albiflora,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191017_062057.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055538_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191002_063956.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20190930_072128.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_055047.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191017_070543.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_060848.jpg,nibea albiflora,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191019_063558.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191019_063620.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_062410.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072725_6.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191005_071811.jpg,chanos chanos,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_062029.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191018_060900.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_062732_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055608_6.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191005_072618.jpg,chanos chanos,2,Not Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061136_3.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060142.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080716.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060034.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191113_052249.jpg,chanos chanos,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_054101_6.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_061841.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191019_061056.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_062529.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191014_070727.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191003_063938.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_061207.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191001_062811.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_060716.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191016_062651.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191015_070229.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_074958_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191115_053002.jpg,chanos chanos,2,Not Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191005_072736.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072801_1.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191114_062321.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191111_052153.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_063357.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191014_071458.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_053951_.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_062208_1.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191114_063234.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064707.jpg,chanos chanos,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191019_055014.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191111_062345_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20190930_070446.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055553_1.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20190930_071945.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080218_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055554_4.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_060101.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191115_052746.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060624.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_061959_5.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191016_062556.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055129_3.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191014_071448.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191001_064704.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191001_062525.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080139.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080130.jpg,oreochromis mossambicus,0,Highly Fresh
